Source IP,total_flows,anomaly_flows,mean_score,min_score,unique_dest,bytes_sent,bytes_received,first_seen,last_seen,anomaly_ratio,active_duration,ratio_norm,flow_norm,risk_score,apt_flag
 192.168.172.171,5,0,-0.051533139424177074,-0.07569976618240515,5,98017,57236,2025-01-01 13:09:07,2025-01-01 13:26:32,0.0,1045.0,0.0,0.0,0.0,0
 192.168.172.202,10,5,-0.11864115209627416,-0.24611338255479265,10,5672174,8247455,2025-01-01 02:45:44,2025-01-01 03:07:44,0.5,1320.0,0.49999950000050003,0.20833332465277812,0.41249964739618344,1
 192.168.172.203,9,3,-0.10240083088497354,-0.2586960866559088,9,7162934,7888100,2025-01-01 11:46:39,2025-01-01 12:07:48,0.3333333333333333,1269.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.172.231,20,19,-0.1373779749636294,-0.16030556809272078,1,2621648,48758,2025-01-01 03:07:10,2025-01-01 03:43:57,0.95,2207.0,0.9499990500009501,0.7916666336805569,0.9024993251048321,1
 192.168.172.236,4,0,-0.029195689160002647,-0.04854142758857316,4,40718,30772,2025-01-01 07:13:37,2025-01-01 07:15:22,0.0,105.0,0.0,0.0,0.0,0
 192.168.172.254,12,11,-0.13952861096299873,-0.16057144436686355,1,1750990,37723,2025-01-01 20:23:25,2025-01-01 20:43:03,0.9166666666666666,1178.0,0.9166657500009167,0.4583333142361119,0.7791660192714752,1
 192.168.172.3  ,9,2,-0.0840417647984329,-0.2463473779009714,9,2604271,4500164,2025-01-01 17:24:18,2025-01-01 17:36:45,0.2222222222222222,747.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.172.30 ,9,2,-0.06958706783244166,-0.10317485264215376,9,150447,114151,2025-01-01 16:20:32,2025-01-01 16:44:31,0.2222222222222222,1439.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.172.49 ,39,1,0.05732835401481166,-0.2526023885955242,4,4841369,4009020,2025-01-01 01:48:33,2025-01-01 13:04:39,0.02564102564102564,40566.0,0.025641000000025643,0.041666664930555625,0.030448699479184636,0
 192.168.172.59 ,12,3,-0.06580064177113867,-0.22389652256500836,12,377949,1559372,2025-01-01 14:31:42,2025-01-01 16:46:17,0.25,8075.0,0.24999975000025002,0.12499999479166687,0.21249982343767507,0
 192.168.172.99 ,45,0,0.077810791250176,-0.0389916342372848,45,5130,0,2025-01-01 03:50:58,2025-01-01 03:51:38,0.0,40.0,0.0,0.0,0.0,0
 192.168.173.10 ,36,0,0.07737382411487165,0.04157931760434708,1,4945,3111,2025-01-01 20:57:37,2025-01-01 21:27:37,0.0,1800.0,0.0,0.0,0.0,0
 192.168.173.128,10,8,-0.12402064445655343,-0.15323002707677258,1,1034777,22674,2025-01-01 02:06:33,2025-01-01 02:22:12,0.8,939.0,0.7999992000008002,0.333333319444445,0.6599994358338936,1
 192.168.173.131,10,2,-0.09991356108981865,-0.2474845083408045,10,4365050,3194258,2025-01-01 14:02:49,2025-01-01 14:23:45,0.2,1256.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.173.143,6,1,-0.0904016796757276,-0.22489800177972907,6,2262447,422914,2025-01-01 04:37:31,2025-01-01 04:47:40,0.16666666666666666,609.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.173.144,4,0,-0.05697340454094385,-0.08666768136116287,4,55744,35656,2025-01-01 22:50:54,2025-01-01 22:55:07,0.0,253.0,0.0,0.0,0.0,0
 192.168.173.175,9,2,-0.07517283155162,-0.11514775690846446,9,124848,186659,2025-01-01 20:48:25,2025-01-01 20:52:28,0.2222222222222222,243.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.173.181,5,3,-0.16993847175166038,-0.2555292132677963,5,6200283,6967784,2025-01-01 08:41:12,2025-01-01 08:46:06,0.6,294.0,0.5999994000006,0.12499999479166687,0.45749957843792005,1
 192.168.173.198,4,2,-0.09552937343023676,-0.14335058923807065,4,73257,47603,2025-01-01 03:39:57,2025-01-01 03:45:29,0.5,332.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.173.223,6,1,-0.07352962518478413,-0.12412081048392543,6,1254404,82643,2025-01-01 02:28:24,2025-01-01 02:33:59,0.16666666666666666,335.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.173.243,6,0,-0.027671809278948356,-0.07417842200002656,6,82687,48918,2025-01-01 11:12:28,2025-01-01 11:14:02,0.0,94.0,0.0,0.0,0.0,0
 192.168.173.3  ,9,3,-0.11398301092517131,-0.254363386786554,9,8737652,8541609,2025-01-01 16:24:58,2025-01-01 16:39:54,0.3333333333333333,896.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.173.31 ,10,1,-0.0634789028421999,-0.11503148803151286,10,141308,158208,2025-01-01 21:28:28,2025-01-01 21:49:03,0.1,1235.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.173.44 ,6,1,-0.05716671682120922,-0.10965948201301612,6,90953,85324,2025-01-01 23:10:49,2025-01-01 23:28:56,0.16666666666666666,1087.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.173.48 ,4,1,-0.09274668912564082,-0.25999990340822887,4,4845203,2023319,2025-01-01 10:30:20,2025-01-01 10:31:48,0.25,88.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.173.67 ,27,0,0.07350969110803256,0.03774360783727676,1,3760,2470,2025-01-01 00:57:18,2025-01-01 01:22:18,0.0,1500.0,0.0,0.0,0.0,0
 192.168.173.77 ,3,0,-0.032539232127654194,-0.07550142171135266,3,29337,41916,2025-01-01 15:10:15,2025-01-01 15:13:47,0.0,212.0,0.0,0.0,0.0,0
 192.168.173.79 ,10,1,-0.04896935252501491,-0.1317569440907823,10,157009,85193,2025-01-01 14:31:33,2025-01-01 14:47:07,0.1,934.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.174.100,17,2,-0.05820480023815039,-0.14025363545917102,17,300571,219104,2025-01-01 12:43:27,2025-01-01 13:15:55,0.11764705882352941,1948.0,0.11764694117658825,0.08333332986111125,0.10735285778194514,0
 192.168.174.117,4,0,-0.0645261545261065,-0.09698900412680977,4,50301,42304,2025-01-01 20:18:04,2025-01-01 20:19:16,0.0,72.0,0.0,0.0,0.0,0
 192.168.174.119,10,4,-0.09931272106423396,-0.2522561547415725,10,7100853,5389959,2025-01-01 21:32:42,2025-01-01 21:55:44,0.4,1382.0,0.3999996000004001,0.1666666597222225,0.3299997179169468,0
 192.168.174.13 ,10,2,-0.06701576274525284,-0.11787482722345843,10,160945,166572,2025-01-01 19:16:09,2025-01-01 19:30:38,0.2,869.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.174.149,7,5,-0.13956734260317735,-0.2643617690207082,7,5825294,5667633,2025-01-01 09:16:02,2025-01-01 09:18:24,0.7142857142857143,142.0,0.7142850000007144,0.20833332465277812,0.5624994973963334,1
 192.168.174.189,6,2,-0.09876729507673992,-0.2340757561401735,6,3193223,1769735,2025-01-01 14:02:14,2025-01-01 14:13:17,0.3333333333333333,663.0,0.33333300000033333,0.08333332986111125,0.2583330989585667,0
 192.168.174.24 ,4,0,-0.07380945752969406,-0.09338715787658913,4,105393,58449,2025-01-01 02:15:03,2025-01-01 02:25:19,0.0,616.0,0.0,0.0,0.0,0
 192.168.174.30 ,10,2,-0.05965843896107246,-0.11909257841711263,10,184553,114756,2025-01-01 15:35:10,2025-01-01 15:45:19,0.2,609.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.174.46 ,9,4,-0.09338754572484595,-0.2559641150522367,9,3647976,1717912,2025-01-01 02:31:51,2025-01-01 02:42:45,0.4444444444444444,654.0,0.4444440000004445,0.1666666597222225,0.36111079791697787,0
 192.168.174.48 ,9,3,-0.07358152250782642,-0.21690109976457383,9,976459,467419,2025-01-01 18:30:49,2025-01-01 18:49:27,0.3333333333333333,1118.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.174.80 ,9,3,-0.09897748779020099,-0.252175731315304,9,6071712,7601202,2025-01-01 03:21:00,2025-01-01 03:43:46,0.3333333333333333,1366.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.174.97 ,5,1,-0.05203391454945633,-0.13872804326149146,5,52387,71902,2025-01-01 02:29:40,2025-01-01 02:35:51,0.2,371.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.175.135,37,0,0.076058884779526,0.03743960108286387,1,4958,3277,2025-01-01 07:41:03,2025-01-01 08:14:03,0.0,1980.0,0.0,0.0,0.0,0
 192.168.175.150,55,0,0.08479529811060044,-0.021886111411503317,55,5464,0,2025-01-01 03:40:17,2025-01-01 03:41:13,0.0,56.0,0.0,0.0,0.0,0
 192.168.175.158,8,1,-0.06555615898744943,-0.13725419025944718,8,157372,144320,2025-01-01 01:35:08,2025-01-01 01:44:27,0.125,559.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.175.169,9,2,-0.06388598038701467,-0.13103516868553822,9,134116,125986,2025-01-01 02:50:41,2025-01-01 03:02:22,0.2222222222222222,701.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.175.2  ,6,0,-0.04865707781324507,-0.08252135850515696,6,112509,79781,2025-01-01 13:40:11,2025-01-01 13:43:28,0.0,197.0,0.0,0.0,0.0,0
 192.168.175.20 ,4,0,-0.06577708525546613,-0.08540265600930053,4,62379,24995,2025-01-01 06:42:18,2025-01-01 06:47:27,0.0,309.0,0.0,0.0,0.0,0
 192.168.175.201,10,3,-0.06679044323024227,-0.13016302262323876,10,195058,132552,2025-01-01 21:32:53,2025-01-01 21:48:09,0.3,916.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.175.206,9,1,-0.07347712814937853,-0.24116642468521543,9,3188604,2743539,2025-01-01 22:26:08,2025-01-01 22:33:49,0.1111111111111111,461.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.175.218,10,8,-0.126040953791163,-0.15802234738831566,1,1370644,21316,2025-01-01 22:36:51,2025-01-01 22:45:48,0.8,537.0,0.7999992000008002,0.333333319444445,0.6599994358338936,1
 192.168.175.220,10,5,-0.10303075871484527,-0.2672731809655915,10,5077702,4511775,2025-01-01 02:31:01,2025-01-01 02:50:01,0.5,1140.0,0.49999950000050003,0.20833332465277812,0.41249964739618344,1
 192.168.175.221,12,11,-0.130773454178815,-0.1593925943235297,1,1321921,31537,2025-01-01 21:52:55,2025-01-01 22:08:08,0.9166666666666666,913.0,0.9166657500009167,0.4583333142361119,0.7791660192714752,1
 192.168.175.252,4,0,-0.07073950758470499,-0.09013684335882821,4,64918,43525,2025-01-01 01:39:40,2025-01-01 01:47:07,0.0,447.0,0.0,0.0,0.0,0
 192.168.175.29 ,7,1,-0.0900415136932452,-0.22407290638209065,7,258308,3295431,2025-01-01 23:54:32,2025-01-01 23:58:45,0.14285714285714285,253.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.175.37 ,9,3,-0.09729902436033251,-0.2501872405636998,9,7584171,8433091,2025-01-01 19:51:24,2025-01-01 19:58:51,0.3333333333333333,447.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.175.5  ,5,2,-0.07941283262966677,-0.11072205577850314,5,108303,93136,2025-01-01 15:45:50,2025-01-01 15:48:39,0.4,169.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.175.56 ,4,2,-0.11031163690340884,-0.2551012689048159,4,4672577,5033569,2025-01-01 10:08:09,2025-01-01 10:18:36,0.5,627.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.175.57 ,7,1,-0.07860943708622269,-0.11965534123011246,7,120573,116224,2025-01-01 08:58:00,2025-01-01 09:06:28,0.14285714285714285,508.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.175.64 ,3,1,-0.060820845713138394,-0.11904278584350236,3,51006,55151,2025-01-01 15:27:32,2025-01-01 15:30:18,0.3333333333333333,166.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.175.69 ,28,0,0.07526288035139482,0.045135662990549275,1,3813,2660,2025-01-01 08:05:54,2025-01-01 08:30:54,0.0,1500.0,0.0,0.0,0.0,0
 192.168.175.87 ,4,0,-0.03283684118621816,-0.06589560085070723,4,54420,58330,2025-01-01 17:57:58,2025-01-01 18:00:52,0.0,174.0,0.0,0.0,0.0,0
 192.168.175.9  ,9,1,-0.07553576000678146,-0.23261096476157705,9,2988840,726315,2025-01-01 15:59:20,2025-01-01 16:17:35,0.1111111111111111,1095.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.175.97 ,27,0,0.07862207443457435,0.03869301421726534,1,3861,2171,2025-01-01 22:02:02,2025-01-01 22:22:02,0.0,1200.0,0.0,0.0,0.0,0
 192.168.176.111,7,1,-0.07928282064151311,-0.24261266617556854,7,2654955,1702369,2025-01-01 11:53:48,2025-01-01 12:08:56,0.14285714285714285,908.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.176.2  ,4,2,-0.09776770142872002,-0.11584095836536723,4,60651,43045,2025-01-01 13:52:15,2025-01-01 13:54:01,0.5,106.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.176.20 ,8,2,-0.058803971645909815,-0.2460430454571534,8,4090136,2779101,2025-01-01 10:41:25,2025-01-01 10:50:16,0.25,531.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.176.219,9,2,-0.08064793486565554,-0.23647574042726993,9,4381944,602261,2025-01-01 19:06:35,2025-01-01 19:33:01,0.2222222222222222,1586.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.176.221,5,1,-0.07236821857180045,-0.24836464443431827,5,1589327,4657433,2025-01-01 00:52:14,2025-01-01 00:55:53,0.2,219.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.176.34 ,25,6,-0.08317874103878987,-0.2615104919978184,25,2979793,12320539,2025-01-01 07:29:04,2025-01-01 13:17:42,0.24,20918.0,0.23999976000024,0.24999998958333375,0.24299982887516813,0
 192.168.176.62 ,33,0,0.06863659776717462,0.02662708145736803,1,4241,3010,2025-01-01 14:27:57,2025-01-01 14:57:57,0.0,1800.0,0.0,0.0,0.0,0
 192.168.176.71 ,9,1,-0.0693367329081507,-0.24689284258715116,9,4631995,3183815,2025-01-01 05:40:51,2025-01-01 06:04:55,0.1111111111111111,1444.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.176.88 ,5,1,-0.09891584362121857,-0.265125890287668,5,2549756,4956270,2025-01-01 04:50:03,2025-01-01 04:57:35,0.2,452.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.176.9  ,3,2,-0.13342607805341308,-0.22939472950077444,3,337650,3359967,2025-01-01 22:06:54,2025-01-01 22:20:42,0.6666666666666666,828.0,0.6666660000006667,0.08333332986111125,0.49166619895880004,1
 192.168.177.118,8,2,-0.09510673880904143,-0.24245419716889838,8,3380958,5251980,2025-01-01 14:51:37,2025-01-01 15:05:44,0.25,847.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.177.130,33,0,0.08319528198606695,-0.0035087532632124274,33,3475,0,2025-01-01 20:45:44,2025-01-01 20:46:14,0.0,30.0,0.0,0.0,0.0,0
 192.168.177.133,3,1,-0.08268225525971296,-0.1076101132637407,3,65235,33884,2025-01-01 14:48:24,2025-01-01 14:56:22,0.3333333333333333,478.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.177.136,55,0,0.07050606819448908,-0.02403907137428718,55,5711,0,2025-01-01 02:46:08,2025-01-01 02:47:11,0.0,63.0,0.0,0.0,0.0,0
 192.168.177.184,32,0,0.07644009352825147,0.03282382453625238,1,4307,2940,2025-01-01 20:46:47,2025-01-01 21:15:47,0.0,1740.0,0.0,0.0,0.0,0
 192.168.177.189,3,0,-0.061767387613511894,-0.0671229167890488,3,26467,43966,2025-01-01 19:23:56,2025-01-01 19:25:00,0.0,64.0,0.0,0.0,0.0,0
 192.168.177.212,9,4,-0.09016909952061097,-0.13789504219351023,9,172608,135216,2025-01-01 08:10:32,2025-01-01 08:28:33,0.4444444444444444,1081.0,0.4444440000004445,0.1666666597222225,0.36111079791697787,0
 192.168.177.213,18,7,-0.08869677243007809,-0.23601660836192084,18,630094,4258947,2025-01-01 00:46:55,2025-01-01 01:19:20,0.3888888888888889,1945.0,0.38888850000038894,0.2916666545138894,0.35972194635443905,0
 192.168.177.214,3,0,-0.027206624732077505,-0.055127928416402794,3,20620,39264,2025-01-01 14:22:08,2025-01-01 14:24:39,0.0,151.0,0.0,0.0,0.0,0
 192.168.177.216,8,2,-0.10420830892984766,-0.2461385234290313,8,5751080,4975841,2025-01-01 03:00:50,2025-01-01 03:10:51,0.25,601.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.177.222,6,1,-0.08026890180400792,-0.15185628026742792,6,101544,119372,2025-01-01 15:24:54,2025-01-01 15:39:59,0.16666666666666666,905.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.177.34 ,3,1,-0.062169204693667234,-0.10933501613407637,3,26011,36575,2025-01-01 15:19:14,2025-01-01 15:22:52,0.3333333333333333,218.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.177.67 ,8,4,-0.10633987066258681,-0.24221696331108555,8,5052570,4508043,2025-01-01 08:48:41,2025-01-01 08:59:54,0.5,673.0,0.49999950000050003,0.1666666597222225,0.39999964791701675,0
 192.168.177.84 ,28,7,-0.077933925019141,-0.25407465811739904,28,4524395,1911169,2025-01-01 02:58:13,2025-01-01 03:39:39,0.25,2486.0,0.24999975000025002,0.2916666545138894,0.2624998213543418,0
 192.168.177.98 ,10,5,-0.1326438920370357,-0.2581898991250834,10,8330636,7517617,2025-01-01 19:51:36,2025-01-01 20:16:28,0.5,1492.0,0.49999950000050003,0.20833332465277812,0.41249964739618344,1
 192.168.178.101,9,0,-0.03693345732237468,-0.05695535197436763,9,130815,93820,2025-01-01 02:03:21,2025-01-01 02:07:43,0.0,262.0,0.0,0.0,0.0,0
 192.168.178.106,9,1,-0.054407948297835164,-0.1112879844132787,9,121774,124513,2025-01-01 20:30:51,2025-01-01 20:43:49,0.1111111111111111,778.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.178.121,9,2,-0.09274961311755876,-0.2636397462249713,9,3745545,1472698,2025-01-01 01:53:42,2025-01-01 02:01:51,0.2222222222222222,489.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.178.141,3,2,-0.1483210579091697,-0.24734174419943278,3,1991706,2187357,2025-01-01 08:05:42,2025-01-01 08:07:41,0.6666666666666666,119.0,0.6666660000006667,0.08333332986111125,0.49166619895880004,1
 192.168.178.184,6,1,-0.06519038079790108,-0.15232834120267913,6,101460,76189,2025-01-01 16:35:47,2025-01-01 16:47:29,0.16666666666666666,702.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.178.189,5,1,-0.0754894644338252,-0.10198523449761243,5,106793,61568,2025-01-01 06:02:03,2025-01-01 06:16:35,0.2,872.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.178.204,38,0,0.07680577719085095,0.02881743480919713,1,5155,3866,2025-01-01 01:24:15,2025-01-01 02:00:15,0.0,2160.0,0.0,0.0,0.0,0
 192.168.178.207,7,4,-0.10825572633165192,-0.250776267856163,7,5105364,4074398,2025-01-01 10:47:58,2025-01-01 11:03:47,0.5714285714285714,949.0,0.5714280000005715,0.1666666597222225,0.4499995979170668,1
 192.168.178.218,12,10,-0.12522916868435782,-0.16205058688882812,1,1304719,37659,2025-01-01 04:31:41,2025-01-01 04:46:47,0.8333333333333334,906.0,0.8333325000008335,0.41666664930555625,0.7083327447922503,1
 192.168.178.224,12,10,-0.13907974584507643,-0.16871498250379513,1,1926272,29594,2025-01-01 13:56:45,2025-01-01 14:14:31,0.8333333333333334,1066.0,0.8333325000008335,0.41666664930555625,0.7083327447922503,1
 192.168.178.231,8,3,-0.13275533569469716,-0.25231322398259903,8,8362061,7840104,2025-01-01 22:27:09,2025-01-01 22:43:33,0.375,984.0,0.37499962500037504,0.12499999479166687,0.2999997359377626,0
 192.168.178.37 ,10,2,-0.07055705997933233,-0.2552478168013367,10,3323546,3809379,2025-01-01 11:24:31,2025-01-01 11:35:12,0.2,641.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.178.49 ,10,2,-0.06591224633765533,-0.10768425887021327,10,139738,157226,2025-01-01 18:34:41,2025-01-01 18:55:17,0.2,1236.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.178.58 ,42,0,0.06120417274057016,-0.03729900071786063,42,4461,0,2025-01-01 17:26:41,2025-01-01 17:27:58,0.0,77.0,0.0,0.0,0.0,0
 192.168.178.79 ,10,3,-0.07437538358637019,-0.14683656275450074,10,159887,114059,2025-01-01 00:03:07,2025-01-01 00:13:36,0.3,629.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.178.92 ,8,1,-0.06806136069959602,-0.2439597994684879,8,5006688,789130,2025-01-01 14:52:32,2025-01-01 15:01:31,0.125,539.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.178.94 ,20,0,0.07586442084554737,0.04286251947890152,1,2788,1959,2025-01-01 02:21:09,2025-01-01 02:39:09,0.0,1080.0,0.0,0.0,0.0,0
 192.168.178.99 ,3,1,-0.12491971344150936,-0.2461430736751724,3,3224533,4190186,2025-01-01 14:15:23,2025-01-01 14:20:44,0.3333333333333333,321.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.179.10 ,3,0,-0.07480420737665701,-0.08877606563243312,3,30233,48601,2025-01-01 12:20:45,2025-01-01 12:31:22,0.0,637.0,0.0,0.0,0.0,0
 192.168.179.108,15,3,-0.0644752162835745,-0.13945732666990518,15,218659,136285,2025-01-01 04:32:33,2025-01-01 04:47:07,0.2,874.0,0.19999980000020004,0.12499999479166687,0.1774998584376401,0
 192.168.179.140,7,4,-0.1267127238317574,-0.2622487591980076,7,6266857,4717094,2025-01-01 16:41:48,2025-01-01 16:49:03,0.5714285714285714,435.0,0.5714280000005715,0.1666666597222225,0.4499995979170668,1
 192.168.179.148,7,3,-0.094710423982646,-0.23817488589584623,7,3298483,1035332,2025-01-01 23:20:39,2025-01-01 23:33:48,0.42857142857142855,789.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.179.150,29,21,-0.11964460202269893,-0.16038986203469863,6,2897414,143238,2025-01-01 01:00:06,2025-01-01 06:05:01,0.7241379310344828,18295.0,0.7241372068972759,0.8749999635416682,0.7693960338905936,1
 192.168.179.162,10,5,-0.1082957537810203,-0.252616404873788,10,9869931,4743173,2025-01-01 21:33:03,2025-01-01 21:57:22,0.5,1459.0,0.49999950000050003,0.20833332465277812,0.41249964739618344,1
 192.168.179.170,5,1,-0.10478181293106528,-0.21749158780331945,5,675488,656251,2025-01-01 03:59:54,2025-01-01 04:04:15,0.2,261.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
