ip,verdict,risk_score,risk_level,reason,if_score,svm_score,label
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.5969109220583867,-0.00023156940245160323,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4939065174712492,0.0001946515755952203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48190029103861415,0.0001637295582992064,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.5932212186375105,-0.00023143761411294303,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6338234420768378,0.0006323543435806492,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4839288423682627,0.000162426462509993,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5151647031356249,0.00020424967942686667,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5295404716747871,0.000640380727165005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5295404716747871,0.000640380727165005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49421574441281274,0.0001952992228942336,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6063289456770317,0.000633927558682599,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5364345767657662,-0.00022820702165702483,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4751925340707303,-3.123060501581472e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5234499424227275,0.0006392144993995212,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49421574441281274,0.0001952992228942336,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825974746830319,0.00016584580740871554,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825974746830319,0.00016584580740871554,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4751925340707303,-3.123060501581472e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48529863764550774,0.00016153654657013707,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49421574441281274,0.0001952992228942336,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5272432854489912,0.00015302341011959195,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.562282356851029,0.0006362839970074999,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5366524633459935,-3.412598801668819e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5277448881243311,-0.00022685801947845642,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4873678802625642,0.00016804271606609398,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.478561606818877,-2.8220176548290497e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4896714939456898,0.0001585144805953328,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4896714939456898,0.0001585144805953328,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6516149336719773,0.0006303982582674089,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4672786454261322,-3.1173082282489315e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5364345767657662,-0.00022820352303255787,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.478561606818877,-2.8220176548290497e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5555296030139336,-0.00022305964699864819,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5091656799825527,0.00019197868512994676,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5571582339195382,0.00014739397550767364,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5571582339195382,0.00014739397550767364,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5360122497588576,-0.00022815662976341348,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4913020707954226,0.00017055865796728958,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5287535352730884,-0.00022704946296224872,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5290478784400315,0.0006405725803101665,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5070559341267918,0.00019218719199876237,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.541641193101806,0.0001509907637786666,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5415697113861497,0.0006415321080301395,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079557862249875,0.0001994229308803237,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48609569237204053,0.00016144660403014267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48609569237204053,0.00016144660403014267,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5276545476347446,-0.000226535800563342,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4877691815978657,0.00016088580022724584,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.598289350941528,0.0006445347336532473,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4868419162492304,0.00016132670442773933,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5237132575898683,-0.00022630701941687005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5497979473940537,0.00017808506077011526,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5091656799825527,0.00019197868512994676,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5870241327458655,-0.00023113413267496186,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5250744749875212,0.000639893247056231,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5179258640167759,0.0001913036724521018,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.478561606818877,-2.8220176548290497e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6352513822018407,0.0006472533633375899,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4911012514030911,0.00017037725402264345,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5326309969545944,-0.00022474836456575517,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4672786454261322,-3.1173082282489315e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5283382548573884,-0.00022649343550393524,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49281382532058043,0.00019309205198126447,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5157714405181977,0.0001743916081567029,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5042169607229811,0.0003618420215072604,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4751925340707303,-3.123060501581472e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.6161722176752805,-0.00021852961575832852,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5589949556278161,0.000775945754991312,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4672786454261322,-3.1173082282489315e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5442066162520158,0.0006419637170515769,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49421574441281274,0.00019529922289423366,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48760899970891497,0.0001937149216687976,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48760899970891497,0.0001937149216687976,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5034157248186567,0.000196230456866117,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5034157248186567,0.000196230456866117,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.48753278137254574,0.00016800897548040325,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5671747343085503,0.0006360371351327439,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4863191982846773,0.0001937670646591094,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4672786454261322,-3.1173082282489315e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5213568717849518,0.0002673242651273126,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5079440598253637,0.000310965547841203,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.000743549377776902,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49421574441281274,0.0001952992228942336,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.49421574441281274,0.0001952992228942336,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5231907648582651,0.0003890009749218299,Normal
127.0.0.1,Anomalous,85.0,Critical,Behavioral (High Confidence - iForest & SVM),-0.60613311858903,-0.00021977152418079047,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0018510401072811067,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5922682604725151,9.14876613978516e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.471430978451756,-2.7889159053431846e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4738376474472222,0.0007435493777769005,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5041323533969628,0.00020102466947394853,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.502737687475409,0.000172324233497959,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5421979119639424,0.0005812334481877267,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.4825934889489703,5.342703071706045e-05,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5366524633459935,-3.412598801668819e-05,Normal
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5274462913621087,-0.00022688868104161195,Normal
127.0.0.1,Normal,0.0,None,Clean,-0.5065049228339721,1.5119472692475726e-05,Normal
